month,year,sector,area,brand,Sub Model,sub_segment,exclusion_reason,registrations
2022-04,2022,UB2,UB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,CM23 2,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,SG13 8,SG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,KT11 2,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,KT12 5,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,EN2,EN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,CM5,CM,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,IG10 3,IG,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2022-04,2022,CB8,CB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,GL16 7,GL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,GU1,GU,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,E8 4,E,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,YO7,YO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,SW6,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,GU10 5,GU,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-04,2022,EN6,EN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,EN6,EN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,2
2022-04,2022,BN5,BN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,RH12 3,RH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,RH12 5,RH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,RH13 8,RH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,RH20 2,RH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,PO38 3,PO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,PO38 3,PO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,SW7,SW,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-04,2022,W11 2,W,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,PE33 0,PE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,PE34 3,PE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,HD8,HD,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,HD9,HD,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-04,2022,SW16 2,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,LS14 3,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,LS23 6,LS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,LS28 5,LS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,B79 9,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,BT27 5,BT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,SW19 4,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,RH17 5,RH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,RH17 6,RH,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2022-04,2022,MK14 5,MK,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,KT21 2,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,KT22 9,KT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,RH5,RH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,NE2,NE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2022-04,2022,S18 7,S,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,S18 7,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,NG34 9,NG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,OL3,OL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,BB9,BB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,RG2,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,IG5,IG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,KT16 0,KT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,LS24 9,LS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,SY13 4,SY,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,SY5,SY,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,B91 3,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,HP9,HP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,DE65 6,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,LA12 8,LA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,LA12 8,LA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,LA23 1,LA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,AL2,AL,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2022-04,2022,AL5,AL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,AL5,AL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,ST21 6,ST,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,ST13 7,ST,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,SK8,SK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,TS16 0,TS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,B95 5,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,CV47 2,CV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,WA14 2,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,WF4,WF,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,GU6,GU,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,RG31 7,RG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-04,2022,WN8,WN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-04,2022,SW1P 2,SW,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2022-04,2022,W1J 5,W,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2022-04,2022,SO21 2,SO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,AB15 9,AB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,AB43 8,AB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,BN16 4,BN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,EN4,EN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,RG24 8,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,BB1,BB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,PE21 7,PE,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-05,2022,BN3,BN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,BS9,BS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,BR3,BR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,BR6,BR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,NW3,NW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,NW3,NW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,2
2022-05,2022,CF5,CF,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,CM3,CM,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2022-05,2022,SK10 4,SK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,SK11 9,SK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,HP8,HP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,SL9,SL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,PR7,PR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,EH16 5,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,GL7,GL,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-05,2022,GL7,GL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,DH1,DH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,CV4,CV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,BD23 3,BD,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,DL2,DL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,DY9,DY,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,EX8,EX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,EX9,EX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,HU15 2,HU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,YO25 8,YO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,HS1,HS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,KT10 9,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,KT22 0,KT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,IG9,IG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,SO31 1,SO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,KY6,KY,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,NP16 7,NP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,KT24 5,KT,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,LL40 2,LL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,EN6,EN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,IV2,IV,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,UB10 8,UB,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,PE28 0,PE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,PE28 2,PE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,IP3,IP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,SW7,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,W11 2,W,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,LS14 3,LS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,LS22 6,LS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-05,2022,NG14 7,NG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,NP20 2,NP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,DE55 6,DE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,S17 3,S,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,DN36 4,DN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,NR25 7,NR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,BS20 7,BS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,BS41 8,BS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,OL3,OL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,PH3,PH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,2
2022-05,2022,PH3,PH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,BH14 8,BH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2022-05,2022,RG1,RG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,TS14 6,TS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,RH1,RH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,TW1,TW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,TW11 9,TW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,TW9,TW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,TW20 9,TW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,JE3,JE,Porsche,Porsche 911 Turbo,GT,offshore_island_no_gb_drive_time,2
2022-05,2022,JE2,JE,Porsche,Porsche 911 Turbo,GT,offshore_island_no_gb_drive_time,1
2022-05,2022,GY1,GY,Bentley,Bentley Continental GTC,GT,offshore_island_no_gb_drive_time,1
2022-05,2022,TN15 6,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,S20 8,S,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,B90 4,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,B93 0,B,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,B93 0,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,BS35 3,BS,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-05,2022,G71 8,G,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,RG9,RG,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-05,2022,SO16 7,SO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,FK9,FK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,SK1,SK,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-05,2022,SK7,SK,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,TS18 3,TS,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,ST6,ST,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,B94 5,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,CO7,CO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,GL19 4,GL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,ME19 6,ME,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,TN15 9,TN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,SW12 8,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,WD24 7,WD,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,NR32 5,NR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,GU27 2,GU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,TN20 6,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,AL9,AL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,RG31 7,RG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,OX28 5,OX,Ferrari,Ferrari Monza,Hypercar,non_fit_product_or_hypercar,1
2022-05,2022,W2 3,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,W9 2,W,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,BA14 6,BA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,SL4,SL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,GU22 8,GU,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-05,2022,RG40 4,RG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-05,2022,HP10 8,HP,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-05,2022,PR3,PR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,MK18 5,MK,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,BA1,BA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,MK40 3,MK,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-06,2022,LE8,LE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,BH3,BH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,B60 1,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,BL9,BL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,HX3,HX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,CM3,CM,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,CM3,CM,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,EC3R 6,EC,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,LL29 7,LL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,GL7,GL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,RH10 9,RH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,W3 7,W,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,KT13 0,KT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,EX1,EX,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,SO31 7,SO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,KY4,KY,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,SE3,SE,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,N6 4,N,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,PO7,PO,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,HR6,HR,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,EN6,EN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,LA1,LA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,LA2,LA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,B79 9,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,WR6,WR,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,EX15 3,EX,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-06,2022,NE13 8,NE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,BH13 7,BH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,IG2,IG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,JE3,JE,Aston Martin,Aston Martin DBX,SUV,offshore_island_no_gb_drive_time,1
2022-06,2022,JE3,JE,Porsche,Porsche 911 Turbo,GT,offshore_island_no_gb_drive_time,1
2022-06,2022,B43 5,B,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,YO19 6,YO,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,TN8,TN,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,S10 3,S,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,SL1,SL,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-06,2022,ML3,ML,McLaren,McLaren Speedtail,Hypercar,non_fit_product_or_hypercar,1
2022-06,2022,GU19 5,GU,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,TQ13 9,TQ,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-06,2022,WA14 4,WA,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,L39 5,L,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,SL5,SL,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-06,2022,WV4,WV,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,BT42 1,BT,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,N20 8,N,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,NW7,NW,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,2
2022-07,2022,S74 9,S,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,BS40 8,BS,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-07,2022,BT9,BT,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,BL1,BL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,BL6,BL,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,CM13 2,CM,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,BN3,BN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,CB3,CB,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,CF11 8,CF,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,MK17 8,MK,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,CW5,CW,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,SK10 4,SK,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2022-07,2022,SK11 9,SK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,SK9,SK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,WA14 3,WA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,WA14 3,WA,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,EH12 8,EH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-07,2022,FK14 7,FK,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-07,2022,CR8,CR,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,SW16 3,SW,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,HP4,HP,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,2
2022-07,2022,DA9,DA,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,S32 1,S,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,DN7,DN,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,DG5,DG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,SG13 8,SG,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-07,2022,KT10 8,KT,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-07,2022,IG7,IG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,NG6,NG,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,GU1,GU,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,SW6,SW,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-07,2022,HG2,HG,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,TN38 0,TN,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,RH13 9,RH,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-07,2022,W11 2,W,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-07,2022,KT1,KT,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,BD11 2,BD,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,LS12 2,LS,Mercedes-Benz,Mercedes-Benz AMG GT,GT,non_primary_brand,1
2022-07,2022,BT45 8,BT,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-07,2022,CM9,CM,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,RH17 7,RH,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,MK15 8,MK,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,NP7,NP,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,NE15 8,NE,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,NE45 5,NE,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,NG3,NG,Maserati,Maserati MC Pura/MC20,Core Supercar,non_primary_brand,1
2022-07,2022,BH13 7,BH,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
2022-07,2022,BB12 7,BB,Porsche,Porsche 911 GT3,Core Supercar,non_primary_brand,1
2022-07,2022,SW14 8,SW,Porsche,Porsche 911 Turbo,GT,non_primary_brand,1
2022-07,2022,OL15 0,OL,Mercedes-Benz,Mercedes-Benz AMG SL,GT,non_primary_brand,1
