sector,area,brand,Model Group,Model,Sub Model,sub_segment,year,treatment_class,original_registrations,cleaned_registrations,redistributed_in
RG4,RG,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
RG45 6,RG,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
RG9,RG,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
RG9,RG,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
RG9,RG,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
RG9,RG,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,2,2.0,0.0
RH10 7,RH,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
RH13 6,RH,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,keep,1,1.0,0.0
RH14 0,RH,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,2,2.0,0.0
RH17 5,RH,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2023,keep,1,1.0,0.0
RH20 3,RH,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
RH4,RH,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2022,keep,1,1.0,0.0
RH4,RH,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
RM14 3,RM,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
RM4,RM,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
RM4,RM,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,keep,1,1.0,0.0
S10 3,S,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,2,2.0,0.0
S11 9,S,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
S73 0,S,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
SE1,SE,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
SE19 1,SE,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
SE22 0,SE,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
SG17 5,SG,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
SG3,SG,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,1,1.0,0.0
SG8,SG,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
SG8,SG,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
SG8,SG,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
SK10 2,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
SK10 4,SK,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
SK10 4,SK,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,2,2.0,0.0
SK11 6,SK,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
SK11 9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
SK7,SK,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,2,2.0,0.0
SK7,SK,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,2,2.0,0.0
SK9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,dealer,3,2.4000000000000004,0.0
SK9,SK,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2022,dealer,1,0.8,0.0
SK9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2023,dealer,1,0.8,0.0
SK9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2023,dealer,1,0.8,0.0
SK9,SK,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,dealer,2,1.6,0.0
SK9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,dealer,3,2.4000000000000004,0.0
SK9,SK,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,dealer,2,1.6,0.0
SK9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,dealer,1,1.0,0.0
SK9,SK,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,dealer,2,2.0,0.0
SL3,SL,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
SL4,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,keep,1,1.0,0.0
SL5,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,dealer,4,2.0,0.0
SL5,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,dealer,1,0.5,0.0
SL5,SL,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2022,dealer,1,0.5,0.0
SL5,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2023,dealer,1,1.0,0.0
SL5,SL,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,dealer,2,2.0,0.0
SL5,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,dealer,2,1.0,0.0
SL5,SL,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,dealer,3,1.5,0.0
SL5,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,dealer,2,1.6000000000000003,0.0
SL5,SL,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,dealer,1,0.8000000000000002,0.0
SL6,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2023,keep,1,1.0,0.0
SL6,SL,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
SL6,SL,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,1,1.0,0.0
SL7,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
SL8,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
SL9,SL,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,1,1.0,0.0
SO16 0,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
SO24 9,SO,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
SO30 2,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
SO43 7,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,dealer,1,0.8000000000000002,0.0
SO43 7,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,dealer,1,0.8000000000000002,0.0
SO43 7,SO,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2022,dealer,1,0.8000000000000002,0.0
SO43 7,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2023,dealer,1,0.8000000000000002,0.0
SO43 7,SO,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,dealer,2,1.6000000000000003,0.0
SO43 7,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,dealer,5,2.5,0.0
SO43 7,SO,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,dealer,1,0.5,0.0
SO43 7,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,dealer,1,1.0,0.0
SO43 7,SO,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,dealer,2,2.0,0.0
SO51 6,SO,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,2,2.0,0.0
SP2,SP,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
SP3,SP,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,keep,2,2.0,0.0
SP6,SP,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
SS1,SS,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
SS11 8,SS,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2023,keep,1,1.0,0.0
SS13 2,SS,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
SS7,SS,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
SW14 7,SW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
SW18 2,SW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
SW19 4,SW,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2022,keep,1,1.0,0.0
SW19 4,SW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,keep,1,1.0,0.0
SW1V 1,SW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
SW1X 7,SW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,2,2.0,0.0
SW1X 7,SW,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2022,keep,1,1.0,0.0
SW1X 7,SW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2023,keep,1,1.0,0.0
SW1X 7,SW,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,2,2.0,0.0
SW1X 7,SW,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,1,1.0,0.0
SW1X 8,SW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
SW20 0,SW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
SW20 9,SW,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2022,keep,1,1.0,0.0
SW6,SW,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2022,keep,1,1.0,0.0
SW7,SW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
SW7,SW,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
TA21 9,TA,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,1,1.0,0.0
TD5,TD,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
TN12 5,TN,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
TN16 1,TN,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,1,1.0,0.0
TN16 1,TN,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
TN35 4,TN,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2023,keep,1,1.0,0.0
TQ13 9,TQ,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
TR1,TR,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
TS14 6,TS,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
TS18 3,TS,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,1,1.0,0.0
TW1,TW,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
TW10 6,TW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2023,keep,1,1.0,0.0
TW15 3,TW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
TW20 0,TW,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,1,1.0,0.0
TW4,TW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
TW8,TW,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,keep,1,1.0,0.0
W11 4,W,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
W1G 8,W,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
W1K 1,W,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
W1U 2,W,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
W2 4,W,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,keep,1,1.0,0.0
W4 3,W,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
W4 5,W,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2024,keep,1,1.0,0.0
W5 3,W,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
W8 7,W,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,1,1.0,0.0
WA13 0,WA,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
WA14 2,WA,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
WA14 2,WA,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
WA16 7,WA,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
WA16 8,WA,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2023,keep,1,1.0,0.0
WA4,WA,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,keep,1,1.0,0.0
WC2E 9,WC,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,keep,1,1.0,0.0
WD25 7,WD,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
WD25 8,WD,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 750S,Core Supercar,2025,keep,1,1.0,0.0
WD4,WD,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2025,keep,1,1.0,0.0
WD7,WD,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
WF3,WF,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,1,1.0,0.0
WF8,WF,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2024,keep,1,1.0,0.0
WR1,WR,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
WR2,WR,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
WS2,WS,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,2022,keep,1,1.0,0.0
WV3,WV,McLaren,McLaren: Artura,McLaren Artura,McLaren Artura,Core Supercar,2023,keep,1,1.0,0.0
YO25 3,YO,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,2022,keep,1,1.0,0.0
AL10 9,AL,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,dealer,1,1.0,0.0
AL5,AL,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
B90 4,B,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
B94 5,B,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,dealer,2,2.0,0.0
B94 5,B,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,dealer,1,1.0,0.0
B94 5,B,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,dealer,1,1.0,0.0
BH3,BH,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,keep,1,1.0,0.0
BL5,BL,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2025,keep,1,1.0,0.0
CB8,CB,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
CF23 5,CF,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,keep,1,1.0,0.0
CH3,CH,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
CM2,CM,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
CM22 6,CM,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
CV35 8,CV,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,keep,1,1.0,0.0
CV7,CV,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2025,keep,1,1.0,0.0
CW12 1,CW,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
DD8,DD,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
DD8,DD,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2025,keep,1,1.0,0.0
DL1,DL,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
DT5,DT,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,keep,1,1.0,0.0
EC2N 4,EC,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
EX33 1,EX,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,keep,1,1.0,0.0
G72 7,G,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,keep,1,1.0,0.0
GU10 3,GU,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,keep,1,1.0,0.0
GU21 4,GU,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,factory_hold,4,1.0,0.0
GU21 4,GU,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,factory_hold,23,1.0,0.0
GU21 4,GU,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2024,factory_hold,10,1.0,0.0
GU21 4,GU,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2025,factory_hold,1,1.0,0.0
GU31 5,GU,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,keep,1,1.0,0.0
KA10 6,KA,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,keep,1,1.0,0.0
KY15 7,KY,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,keep,1,1.0,0.0
LS9,LS,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,dealer,2,2.0,0.0
LS9,LS,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,dealer,2,1.6000000000000003,0.0
LS9,LS,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2024,dealer,1,0.8000000000000002,0.0
LS9,LS,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2025,dealer,1,1.0,0.0
LS9,LS,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2025,dealer,1,1.0,0.0
M35 0,M,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2025,keep,1,1.0,0.0
MK8,MK,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2025,keep,1,1.0,0.0
ML3,ML,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,dealer,3,2.4000000000000004,0.0
ML3,ML,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,dealer,3,2.4000000000000004,0.0
ML3,ML,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2024,dealer,1,1.0,0.0
ML3,ML,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2025,dealer,3,2.4000000000000004,0.0
NE13 7,NE,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
NE13 9,NE,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
OX2,OX,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,keep,1,1.0,0.0
PO17 6,PO,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,keep,1,1.0,0.0
RG27 0,RG,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
SE21 7,SE,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
SK17 9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,keep,1,1.0,0.0
SK3,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
SK9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,dealer,1,1.0,0.0
SK9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,dealer,2,2.0,0.0
SK9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,dealer,2,1.6000000000000003,0.0
SK9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2024,dealer,1,0.8000000000000002,0.0
SK9,SK,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2025,dealer,2,2.0,0.0
SL5,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,dealer,2,2.0,0.0
SL5,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,dealer,2,2.0,0.0
SL5,SL,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2025,dealer,1,1.0,0.0
SO20 8,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
SO43 7,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,dealer,1,1.0,0.0
SO43 7,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,dealer,2,2.0,0.0
SO43 7,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,dealer,2,1.6000000000000003,0.0
SO43 7,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2024,dealer,1,0.8000000000000002,0.0
SO43 7,SO,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2025,dealer,1,1.0,0.0
ST11 9,ST,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2025,keep,1,1.0,0.0
ST9,ST,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,1,1.0,0.0
SW1X 7,SW,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,keep,1,1.0,0.0
SW1X 7,SW,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2023,keep,3,3.0,0.0
TA17 8,TA,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,keep,1,1.0,0.0
TA4,TA,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,keep,1,1.0,0.0
TN26 2,TN,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2024,keep,1,1.0,0.0
TR13 9,TR,McLaren,McLaren: Ultimate/Super Srs,McLaren GTS,McLaren GTS,GT,2025,keep,1,1.0,0.0
TS14 8,TS,McLaren,McLaren: Ultimate/Super Srs,McLaren GT,McLaren GT,GT,2022,keep,1,1.0,0.0
