month,year,sector,area,brand,Model Group,Model,Sub Model,sub_segment,treatment_class,original_registrations,cleaned_registrations
2022-01,2022,M28 2,M,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-01,2022,B43 5,B,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-01,2022,TN13 2,TN,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-01,2022,TN13 2,TN,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,dealer,1,0.8000000000000002
2022-01,2022,SL1,SL,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,SL3,SL,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,2,2.0229565217391303
2022-01,2022,B90 4,B,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,dealer,1,1.0
2022-01,2022,B92 0,B,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,1,0.8
2022-01,2022,B93 0,B,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,B93 9,B,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-01,2022,KA26 9,KA,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,HP9,HP,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,HP9,HP,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Wraith,Rolls-Royce Wraith,Upper GT,keep,1,1.0
2022-01,2022,DE65 6,DE,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,DE72 2,DE,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,BS10 7,BS,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,1,0.5
2022-01,2022,BS10 7,BS,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,dealer,1,0.8
2022-01,2022,BS10 7,BS,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-01,2022,BS36 1,BS,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,TQ9,TQ,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-01,2022,TQ9,TQ,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,keep,1,1.0
2022-01,2022,PE11 3,PE,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,LA6,LA,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,G74 5,G,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-01,2022,ML3,ML,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,dealer,1,0.8
2022-01,2022,ML3,ML,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,dealer,1,0.5
2022-01,2022,ML3,ML,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.1818181818181819
2022-01,2022,ML3,ML,McLaren,McLaren: Sports Series,McLaren Sports Series,McLaren 600LT,Core Supercar,dealer,1,0.19999999999999996
2022-01,2022,ML3,ML,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,dealer,1,0.19999999999999996
2022-01,2022,ML8,ML,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,NN7,NN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-01,2022,NN7,NN,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-01,2022,NN7,NN,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-01,2022,NN7,NN,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-01,2022,OX10 6,OX,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,RG9,RG,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-01,2022,WV10 7,WV,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,WV5,WV,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-01,2022,AL1,AL,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,2,2.0153256704980844
2022-01,2022,AL2,AL,McLaren,McLaren: Sports Series,McLaren Sports Series,McLaren 600LT,Core Supercar,keep,1,1.0
2022-01,2022,ST20 0,ST,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-01,2022,SK1,SK,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,dealer,1,0.19999999999999993
2022-01,2022,TS15 9,TS,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-01,2022,TS15 9,TS,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-01,2022,B80 7,B,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-01,2022,CV35 0,CV,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,factory_hold,2,0.6666666666666666
2022-01,2022,CV35 0,CV,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,factory_hold,1,0.047619047619047616
2022-01,2022,CV35 9,CV,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,keep,1,1.0
2022-01,2022,CV47 2,CV,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-01,2022,IP13 6,IP,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0084925690021231
2022-01,2022,RH9,RH,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,TA21 9,TA,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,TF10 9,TF,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,RM16 3,RM,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,RM20 3,RM,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,ME18 5,ME,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-01,2022,ME19 6,ME,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-01,2022,WA15 9,WA,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-01,2022,TN2,TN,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,dealer,1,1.0
2022-01,2022,B74 3,B,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.1818181818181819
2022-01,2022,SW11 4,SW,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-01,2022,SW8,SW,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-01,2022,WA3,WA,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,GU8,GU,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-01,2022,TN5,TN,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-01,2022,AL10 9,AL,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,1,0.5
2022-01,2022,AL6,AL,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,AL6,AL,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,AL9,AL,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-01,2022,RG8,RG,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,dealer,1,0.8000000000000002
2022-01,2022,L40 7,L,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,PR9,PR,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-01,2022,NW8,NW,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-01,2022,SW1P 2,SW,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,finance,6,0.3157894736842105
2022-01,2022,SW1P 2,SW,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,finance,2,0.2222222222222222
2022-01,2022,SW1P 2,SW,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,finance,1,0.1111111111111111
2022-01,2022,SW1W 8,SW,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-01,2022,SW1W 8,SW,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-01,2022,W1J,W,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,dealer,1,0.5
2022-01,2022,W1K 1,W,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-01,2022,W1K 2,W,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-01,2022,W2 1,W,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-01,2022,SO24 9,SO,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,SL4,SL,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,SL5,SL,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,keep,1,1.0
2022-01,2022,SL5,SL,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-01,2022,SL6,SL,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-01,2022,SL6,SL,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-01,2022,GU21 4,GU,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,factory_hold,3,0.07142857142857142
2022-01,2022,RG10 8,RG,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-01,2022,RG40 4,RG,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-01,2022,WR2,WR,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 765LT,Core Supercar,keep,1,1.0
2022-01,2022,WR10 2,WR,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-01,2022,HP10 8,HP,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-01,2022,HP14 3,HP,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-01,2022,HP27 0,HP,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,keep,1,1.0
2022-01,2022,PR3,PR,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,keep,1,1.0
2022-01,2022,YO10 5,YO,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-01,2022,YO30 4,YO,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,BS39 5,BS,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-02,2022,BT12 6,BT,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,dealer,1,0.19999999999999993
2022-02,2022,BT12 6,BT,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,dealer,1,1.0
2022-02,2022,BT7,BT,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-02,2022,BB2,BB,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-02,2022,BD1,BD,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,finance,1,0.3333333333333333
2022-02,2022,BS9,BS,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,HX6,HX,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-02,2022,NW3,NW,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,SS7,SS,McLaren,McLaren: Ultimate/Super Srs,McLaren Super Series,McLaren 720S,Core Supercar,keep,1,1.0
2022-02,2022,MK45 5,MK,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-02,2022,LE7,LE,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,dealer,1,0.19999999999999996
2022-02,2022,CM2,CM,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,dealer,1,0.5
2022-02,2022,CW1,CW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,factory_hold,1,0.0205761316872428
2022-02,2022,CW1,CW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,factory_hold,2,0.0411522633744856
2022-02,2022,CW1,CW,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,factory_hold,1,0.014492753623188406
2022-02,2022,CW1,CW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,factory_hold,1,0.0205761316872428
2022-02,2022,SK10 4,SK,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-02,2022,WA16 6,WA,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,CV2,CV,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-02,2022,CR8,CR,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,DA2,DA,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,BT47 3,BT,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,HU14 3,HU,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-02,2022,KT10 9,KT,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,KT11 2,KT,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-02,2022,PO14 3,PO,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-02,2022,G43 2,G,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0084925690021231
2022-02,2022,SW6,SW,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-02,2022,N22 7,N,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,CM17 0,CM,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-02,2022,TS26 0,TS,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-02,2022,WD7,WD,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,UB8,UB,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,keep,1,1.0
2022-02,2022,LE9,LE,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.1818181818181819
2022-02,2022,RH14 9,RH,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-02,2022,TW3,TW,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-02,2022,BB5,BB,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-02,2022,SW10 0,SW,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,SW3,SW,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-02,2022,SW7,SW,Lamborghini,Volkswagen: Lamborghini,Lamborghini Aventador,Lamborghini Aventador,Upper Supercar,dealer,1,0.5
2022-02,2022,SW7,SW,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,dealer,1,0.19999999999999996
2022-02,2022,SW7,SW,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,dealer,1,0.19999999999999998
2022-02,2022,W14 8,W,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,LS12 6,LS,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,dealer,1,0.5
2022-02,2022,LE5,LE,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,LE5,LE,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-02,2022,BT45 8,BT,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-02,2022,SW19 4,SW,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-02,2022,SW20 0,SW,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-02,2022,SO43 7,SO,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,dealer,1,1.0
2022-02,2022,BT18 9,BT,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-02,2022,NE28 9,NE,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,1,0.5
2022-02,2022,NE28 9,NE,Aston Martin,Aston Martin: DB-Series,Aston Martin DBS,Aston Martin DBS,Upper GT,dealer,1,0.8000000000000002
2022-02,2022,NG7,NG,Aston Martin,Aston Martin: DB-Series,Aston Martin DB11/DB12,Aston Martin DB11,GT,dealer,1,0.8000000000000002
2022-02,2022,NG7,NG,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,dealer,1,0.5
2022-02,2022,BH13 7,BH,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-02,2022,BH18 8,BH,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-02,2022,RH2,RH,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,BB7,BB,Aston Martin,Aston Martin: DBX,Aston Martin DBX,Aston Martin DBX,SUV,keep,1,1.0
2022-02,2022,TN19 7,TN,Ferrari,Ferrari,Ferrari F8/488/458,Ferrari F8,Core Supercar,keep,1,1.0024834437086092
2022-02,2022,GU25 4,GU,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-02,2022,NG12 4,NG,Ferrari,Ferrari,Ferrari SF90 Stradale,Ferrari SF90 Stradale,Upper Supercar,keep,1,1.0081967213114753
2022-02,2022,M28 2,M,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GT,GT,keep,1,1.0004555808656037
2022-02,2022,SL1,SL,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,finance,1,0.4666666666666667
2022-02,2022,PE9,PE,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-02,2022,ML3,ML,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,dealer,1,0.8
2022-02,2022,SE1,SE,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,SE5,SE,Rolls-Royce,BMW: Rolls-Royce Cullinan,Rolls-Royce Cullinan,Rolls-Royce Cullinan,SUV,keep,1,1.0076628352490422
2022-02,2022,AL1,AL,Rolls-Royce,BMW: Rolls-Royce,Rolls-Royce Wraith,Rolls-Royce Wraith,Upper GT,keep,1,1.0
2022-02,2022,SK1,SK,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,dealer,1,0.19999999999999996
2022-02,2022,SK1,SK,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,dealer,2,0.39999999999999986
2022-02,2022,ST1,ST,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.1818181818181819
2022-02,2022,SA1,SA,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,CO13 9,CO,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,CF64 2,CF,Ferrari,Ferrari,Ferrari Roma,Ferrari Roma,GT,keep,1,1.0084925690021231
2022-02,2022,E14 3,E,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,E14 9,E,Ferrari,Ferrari,Ferrari Portofino,Ferrari Portofino,GT,keep,1,1.0084925690021231
2022-02,2022,TN17 1,TN,Bentley,Volkswagen: Bentley Bentayga,Bentley Bentayga,Bentley Bentayga,SUV,keep,1,1.0114782608695652
2022-02,2022,SW11 6,SW,Bentley,Volkswagen: Bentley Continent.,Bentley Continental GT/GTC/SSp,Bentley Continental GTC,GT,keep,1,1.0004555808656037
2022-02,2022,WA1,WA,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,keep,1,1.1587301587301586
2022-02,2022,WA1,WA,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,keep,1,1.1818181818181819
2022-02,2022,TN22 4,TN,Ferrari,Ferrari,Ferrari 812,Ferrari 812,Upper GT,keep,1,1.0
2022-02,2022,AL10 9,AL,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,dealer,3,0.5999999999999998
2022-02,2022,AL10 9,AL,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,dealer,1,0.19999999999999996
2022-02,2022,RG8,RG,Lamborghini,Volkswagen: Lamborghini Urus,Lamborghini Urus,Lamborghini Urus,SUV,dealer,1,0.19999999999999996
2022-02,2022,RG8,RG,Lamborghini,Volkswagen: Lamborghini,Lamborghini Huracan,Lamborghini Huracan,Core Supercar,dealer,1,0.19999999999999996
